Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-ER-A19W-06A-41D-A238-01	21	15347621	46177987	19958	0.0439
TCGA-ER-A19W-06A-41D-A238-01	21	46178687	46180432	2	-1.2535
TCGA-ER-A19W-06A-41D-A238-01	21	46181009	46337290	87	-0.0062
TCGA-ER-A19W-06A-41D-A238-01	21	46337446	46340512	4	-0.6687
TCGA-ER-A19W-06A-41D-A238-01	21	46340843	47678774	493	0.0121
TCGA-ER-A19W-06A-41D-A238-01	22	17423930	49331012	16891	0.346
TCGA-ER-A19W-06A-41D-A238-01	23	3157107	154905589	63651	0.0014
TCGA-ER-A2NB-01A-12D-A194-01	1	3218610	31717569	14939	-0.004
TCGA-ER-A2NB-01A-12D-A194-01	1	31721956	31722562	3	-1.4618
TCGA-ER-A2NB-01A-12D-A194-01	1	31722621	149989803	52874	0.1271
TCGA-ER-A2NB-01A-12D-A194-01	1	149990427	247813706	61273	0.388
TCGA-ER-A2NB-01A-12D-A194-01	2	484222	139595498	72084	0.024
TCGA-ER-A2NB-01A-12D-A194-01	2	139595550	139599682	4	-0.8363
TCGA-ER-A2NB-01A-12D-A194-01	2	139602310	170927864	18135	0.0215
TCGA-ER-A2NB-01A-12D-A194-01	2	170928009	170930576	3	-1.303
TCGA-ER-A2NB-01A-12D-A194-01	2	170930611	242476062	40995	0.0237
TCGA-ER-A2NB-01A-12D-A194-01	3	2212571	10640821	4824	-0.0052
TCGA-ER-A2NB-01A-12D-A194-01	3	10642892	10660402	19	-0.7913
TCGA-ER-A2NB-01A-12D-A194-01	3	10664079	73824898	37827	0.0403
TCGA-ER-A2NB-01A-12D-A194-01	3	73824911	73832519	4	0.4883
TCGA-ER-A2NB-01A-12D-A194-01	3	73835228	197538677	63654	0.0016
TCGA-ER-A2NB-01A-12D-A194-01	4	1053934	188763651	102701	0.1813
TCGA-ER-A2NB-01A-12D-A194-01	5	914233	180360469	100427	-0.0307
TCGA-ER-A2NB-01A-12D-A194-01	6	1014281	63513460	34416	0.26
TCGA-ER-A2NB-01A-12D-A194-01	6	63513688	66482647	1511	0.4929
TCGA-ER-A2NB-01A-12D-A194-01	6	66483825	66752080	161	-0.3618
TCGA-ER-A2NB-01A-12D-A194-01	6	66753635	67707939	592	0.4985
TCGA-ER-A2NB-01A-12D-A194-01	6	67712309	68161485	308	-0.3661
TCGA-ER-A2NB-01A-12D-A194-01	6	68167046	68167289	3	-1.6713
TCGA-ER-A2NB-01A-12D-A194-01	6	68167730	71468731	1864	-0.3796
TCGA-ER-A2NB-01A-12D-A194-01	6	71470370	71589509	66	-0.0194
TCGA-ER-A2NB-01A-12D-A194-01	6	71591225	73309202	967	-0.3834
TCGA-ER-A2NB-01A-12D-A194-01	6	73315247	73462756	91	0.5399
TCGA-ER-A2NB-01A-12D-A194-01	6	73469407	85327740	6579	-0.3741
TCGA-ER-A2NB-01A-12D-A194-01	6	85328459	85394640	64	0.7853
TCGA-ER-A2NB-01A-12D-A194-01	6	85397393	85748660	221	0.3568
TCGA-ER-A2NB-01A-12D-A194-01	6	85750583	100548788	8062	-0.3853
TCGA-ER-A2NB-01A-12D-A194-01	6	100549944	100633338	44	0.6711
TCGA-ER-A2NB-01A-12D-A194-01	6	100636757	107700192	4042	-0.3794
TCGA-ER-A2NB-01A-12D-A194-01	6	107707401	107861550	86	0.5453
TCGA-ER-A2NB-01A-12D-A194-01	6	107863078	108249987	328	0.2658
TCGA-ER-A2NB-01A-12D-A194-01	6	108258257	170903919	36964	-0.3848
TCGA-ER-A2NB-01A-12D-A194-01	7	705284	32875175	18081	0.7218
TCGA-ER-A2NB-01A-12D-A194-01	7	32876231	69987947	18183	0.4304
TCGA-ER-A2NB-01A-12D-A194-01	7	69991209	77936633	2887	0.0753
TCGA-ER-A2NB-01A-12D-A194-01	7	77939996	77940534	2	-2.201
TCGA-ER-A2NB-01A-12D-A194-01	7	77940777	128916875	26527	0.0783
TCGA-ER-A2NB-01A-12D-A194-01	7	128921834	128922163	2	-1.3783
TCGA-ER-A2NB-01A-12D-A194-01	7	128922219	158385118	15608	0.0783
TCGA-ER-A2NB-01A-12D-A194-01	8	617667	1215166	162	-0.2023
TCGA-ER-A2NB-01A-12D-A194-01	8	1215445	1220024	4	-1.2718
TCGA-ER-A2NB-01A-12D-A194-01	8	1220581	52249858	26858	-0.1891
TCGA-ER-A2NB-01A-12D-A194-01	8	52253466	110613409	33305	0.0862
TCGA-ER-A2NB-01A-12D-A194-01	8	110616352	110616994	3	-1.0126
TCGA-ER-A2NB-01A-12D-A194-01	8	110617192	145232496	21158	0.1275
TCGA-ER-A2NB-01A-12D-A194-01	9	789932	34277531	20604	-0.1614
TCGA-ER-A2NB-01A-12D-A194-01	9	34298143	34303922	5	-1.2379
TCGA-ER-A2NB-01A-12D-A194-01	9	34307542	87409862	14103	-0.1613
TCGA-ER-A2NB-01A-12D-A194-01	9	87410825	88279324	701	0.2966
TCGA-ER-A2NB-01A-12D-A194-01	9	88279765	140938752	32547	-0.1656
TCGA-ER-A2NB-01A-12D-A194-01	10	415240	19372771	13492	-0.1149
TCGA-ER-A2NB-01A-12D-A194-01	10	19373486	19373828	2	-1.2698
TCGA-ER-A2NB-01A-12D-A194-01	10	19405531	135225087	67315	-0.1122
TCGA-ER-A2NB-01A-12D-A194-01	11	456120	98804867	53622	-0.1141
TCGA-ER-A2NB-01A-12D-A194-01	11	98804930	98804952	2	-2.1119
TCGA-ER-A2NB-01A-12D-A194-01	11	98805168	134142530	23571	-0.1141
TCGA-ER-A2NB-01A-12D-A194-01	12	889902	133161346	73895	-0.0652
TCGA-ER-A2NB-01A-12D-A194-01	13	19450806	83322268	36850	-0.0175
TCGA-ER-A2NB-01A-12D-A194-01	13	83324617	83325767	4	-0.9177
TCGA-ER-A2NB-01A-12D-A194-01	13	83325865	114987458	19738	-0.026
TCGA-ER-A2NB-01A-12D-A194-01	14	20501368	29266323	4219	-0.1736
TCGA-ER-A2NB-01A-12D-A194-01	14	29268981	29269159	2	-2.5407
TCGA-ER-A2NB-01A-12D-A194-01	14	29269618	105988038	45172	-0.1641
TCGA-ER-A2NB-01A-12D-A194-01	15	23687685	37185036	6167	0.0185
TCGA-ER-A2NB-01A-12D-A194-01	15	37186742	58977001	12873	-0.3601
TCGA-ER-A2NB-01A-12D-A194-01	15	58982987	101884307	25446	0.0399
TCGA-ER-A2NB-01A-12D-A194-01	16	653459	31850299	13882	0.1329
TCGA-ER-A2NB-01A-12D-A194-01	16	46507665	89379936	26882	-0.1832
TCGA-ER-A2NB-01A-12D-A194-01	17	987221	73714963	34028	-0.0152
TCGA-ER-A2NB-01A-12D-A194-01	17	73730483	74314773	206	0.2297
TCGA-ER-A2NB-01A-12D-A194-01	17	74316029	80917016	2735	-0.0246
TCGA-ER-A2NB-01A-12D-A194-01	18	329586	77109240	42636	-0.1499
TCGA-ER-A2NB-01A-12D-A194-01	19	284018	13125971	4532	0.0962
TCGA-ER-A2NB-01A-12D-A194-01	19	13126772	13130948	2	1.5085
TCGA-ER-A2NB-01A-12D-A194-01	19	13131391	58878226	19405	0.0967
TCGA-ER-A2NB-01A-12D-A194-01	20	455764	62219837	37272	0.0528
TCGA-ER-A2NB-01A-12D-A194-01	21	15347621	20665323	3324	-0.3595
TCGA-ER-A2NB-01A-12D-A194-01	21	20665575	20776569	96	0.0121
TCGA-ER-A2NB-01A-12D-A194-01	21	20777394	28821893	5135	-0.3756
TCGA-ER-A2NB-01A-12D-A194-01	21	28824155	29033093	141	0.0624
TCGA-ER-A2NB-01A-12D-A194-01	21	29033137	29238055	132	-0.3038
TCGA-ER-A2NB-01A-12D-A194-01	21	29243389	29477078	125	0.0581
TCGA-ER-A2NB-01A-12D-A194-01	21	29478366	32809056	2147	-0.3571
TCGA-ER-A2NB-01A-12D-A194-01	21	32811022	33700467	575	0.0354
TCGA-ER-A2NB-01A-12D-A194-01	21	33704036	33894118	134	-0.3731
TCGA-ER-A2NB-01A-12D-A194-01	21	33896879	33911952	13	0.108
TCGA-ER-A2NB-01A-12D-A194-01	21	33915366	34411545	315	-0.3541
TCGA-ER-A2NB-01A-12D-A194-01	21	34412219	35169162	411	-0.0333
TCGA-ER-A2NB-01A-12D-A194-01	21	35170316	40099847	3423	-0.3604
TCGA-ER-A2NB-01A-12D-A194-01	21	40100271	40320382	154	-0.0086
TCGA-ER-A2NB-01A-12D-A194-01	21	40321783	40377607	69	-0.4694
TCGA-ER-A2NB-01A-12D-A194-01	21	40380249	40497561	103	0.04
TCGA-ER-A2NB-01A-12D-A194-01	21	40498056	43005923	1952	-0.3513
TCGA-ER-A2NB-01A-12D-A194-01	21	43006316	43073689	66	0.0609
TCGA-ER-A2NB-01A-12D-A194-01	21	43075687	43212541	89	-0.2357
TCGA-ER-A2NB-01A-12D-A194-01	21	43212654	43338302	74	0.0265
TCGA-ER-A2NB-01A-12D-A194-01	21	43362513	43379085	18	-0.3825
TCGA-ER-A2NB-01A-12D-A194-01	21	43380644	43415679	30	0.0431
TCGA-ER-A2NB-01A-12D-A194-01	21	43420555	43620485	181	-0.3806
TCGA-ER-A2NB-01A-12D-A194-01	21	43620998	43646625	21	-0.0108
TCGA-ER-A2NB-01A-12D-A194-01	21	43650387	43748737	77	-0.4105
TCGA-ER-A2NB-01A-12D-A194-01	21	43749451	47678774	1753	-0.0055
TCGA-ER-A2NB-01A-12D-A194-01	22	17423930	17722536	168	-0.4018
TCGA-ER-A2NB-01A-12D-A194-01	22	17731977	17811778	63	0.2968
TCGA-ER-A2NB-01A-12D-A194-01	22	17821867	18570175	476	0.0044
TCGA-ER-A2NB-01A-12D-A194-01	22	18571008	22100718	53	0.3223
TCGA-ER-A2NB-01A-12D-A194-01	22	22101292	22290481	85	-0.0363
TCGA-ER-A2NB-01A-12D-A194-01	22	22292995	24891355	369	0.2401
TCGA-ER-A2NB-01A-12D-A194-01	22	24892860	33484248	5674	-0.3706
TCGA-ER-A2NB-01A-12D-A194-01	22	33488404	33751863	239	0.5098
TCGA-ER-A2NB-01A-12D-A194-01	22	33760604	36776881	2212	-0.3675
TCGA-ER-A2NB-01A-12D-A194-01	22	36777199	40667875	1904	0.4198
TCGA-ER-A2NB-01A-12D-A194-01	22	40676036	40709703	22	0.6992
TCGA-ER-A2NB-01A-12D-A194-01	22	40717451	40757040	20	0.2808
TCGA-ER-A2NB-01A-12D-A194-01	22	40757228	41794577	606	0.6458
TCGA-ER-A2NB-01A-12D-A194-01	22	41794873	43593257	835	0.2657
TCGA-ER-A2NB-01A-12D-A194-01	22	43593589	45115549	1166	-0.3875
TCGA-ER-A2NB-01A-12D-A194-01	22	45115579	45117434	3	-1.5784
TCGA-ER-A2NB-01A-12D-A194-01	22	45117594	49331012	3009	-0.3857
TCGA-ER-A2NB-01A-12D-A194-01	23	3157107	154905589	63551	0.0091
TCGA-ER-A2NE-06A-21D-A194-01	1	3218610	19680264	8807	-0.6954
TCGA-ER-A2NE-06A-21D-A194-01	1	19680424	19680532	2	-3.5053
TCGA-ER-A2NE-06A-21D-A194-01	1	19680544	24635315	2739	-0.6835
TCGA-ER-A2NE-06A-21D-A194-01	1	24636200	24670264	24	0.7704
TCGA-ER-A2NE-06A-21D-A194-01	1	24670491	167007131	66366	0.2763
TCGA-ER-A2NE-06A-21D-A194-01	1	167008515	167028259	23	-0.7046
TCGA-ER-A2NE-06A-21D-A194-01	1	167030039	169117882	1570	0.2961
TCGA-ER-A2NE-06A-21D-A194-01	1	169119947	169123585	2	1.4513
TCGA-ER-A2NE-06A-21D-A194-01	1	169124377	172816201	2494	0.2807
TCGA-ER-A2NE-06A-21D-A194-01	1	172817209	172821284	3	-0.6665
TCGA-ER-A2NE-06A-21D-A194-01	1	172823534	174367148	841	0.2596
TCGA-ER-A2NE-06A-21D-A194-01	1	174369767	219858246	28440	-0.5516
TCGA-ER-A2NE-06A-21D-A194-01	1	219861288	247813706	17548	0.2961
TCGA-ER-A2NE-06A-21D-A194-01	2	484222	5444440	2509	0.2344
TCGA-ER-A2NE-06A-21D-A194-01	2	5449606	5449634	2	-1.1172
TCGA-ER-A2NE-06A-21D-A194-01	2	5450651	66567132	36034	0.2507
TCGA-ER-A2NE-06A-21D-A194-01	2	66567729	66573986	9	-0.5891
TCGA-ER-A2NE-06A-21D-A194-01	2	66578535	88493100	11395	0.2423
TCGA-ER-A2NE-06A-21D-A194-01	2	88494347	88505870	9	-0.5961
TCGA-ER-A2NE-06A-21D-A194-01	2	88509321	157495139	32433	0.2534
TCGA-ER-A2NE-06A-21D-A194-01	2	157496127	157496696	2	-1.2449
TCGA-ER-A2NE-06A-21D-A194-01	2	157503960	199911948	23367	0.2626
TCGA-ER-A2NE-06A-21D-A194-01	2	199914162	199967132	28	-0.7257
TCGA-ER-A2NE-06A-21D-A194-01	2	199978401	235815666	21506	0.2642
TCGA-ER-A2NE-06A-21D-A194-01	2	235819381	235822101	3	-0.8368
TCGA-ER-A2NE-06A-21D-A194-01	2	235822545	242476062	3912	0.2613
TCGA-ER-A2NE-06A-21D-A194-01	3	2212571	197538677	106323	0.2787
TCGA-ER-A2NE-06A-21D-A194-01	4	1053934	22592592	13388	0.2953
TCGA-ER-A2NE-06A-21D-A194-01	4	22595630	22595658	2	-0.7606
TCGA-ER-A2NE-06A-21D-A194-01	4	22598480	41608471	11542	0.2771
TCGA-ER-A2NE-06A-21D-A194-01	4	41611575	41614488	4	-0.7622
TCGA-ER-A2NE-06A-21D-A194-01	4	41615017	188763651	77752	0.284
TCGA-ER-A2NE-06A-21D-A194-01	5	914233	44202015	25265	-0.6926
TCGA-ER-A2NE-06A-21D-A194-01	5	44206505	44207726	2	-3.6187
TCGA-ER-A2NE-06A-21D-A194-01	5	44208409	175346597	72621	-0.6731
TCGA-ER-A2NE-06A-21D-A194-01	5	175346628	175348822	4	-5.9301
TCGA-ER-A2NE-06A-21D-A194-01	5	175348842	180360469	2003	-0.7358
TCGA-ER-A2NE-06A-21D-A194-01	6	1014281	5654712	3250	0.3005
TCGA-ER-A2NE-06A-21D-A194-01	6	5657657	5684642	29	0.8513
TCGA-ER-A2NE-06A-21D-A194-01	6	5684890	38266546	18910	0.2816
TCGA-ER-A2NE-06A-21D-A194-01	6	38271832	38289899	14	-0.8027
TCGA-ER-A2NE-06A-21D-A194-01	6	38291691	47833601	6119	0.2909
TCGA-ER-A2NE-06A-21D-A194-01	6	47845151	47863129	15	0.817
TCGA-ER-A2NE-06A-21D-A194-01	6	47864831	62409651	5611	0.2835
TCGA-ER-A2NE-06A-21D-A194-01	6	62533419	64727938	1089	0.8111
TCGA-ER-A2NE-06A-21D-A194-01	6	64728485	65821993	550	1.1826
TCGA-ER-A2NE-06A-21D-A194-01	6	65923117	66012255	47	1.8976
TCGA-ER-A2NE-06A-21D-A194-01	6	66019433	66953453	587	1.1807
TCGA-ER-A2NE-06A-21D-A194-01	6	66967715	67230675	100	0.8428
TCGA-ER-A2NE-06A-21D-A194-01	6	67231231	67232923	5	1.4559
TCGA-ER-A2NE-06A-21D-A194-01	6	67236777	67373220	106	0.7991
TCGA-ER-A2NE-06A-21D-A194-01	6	67375377	67852570	381	-0.6976
TCGA-ER-A2NE-06A-21D-A194-01	6	67857476	67857500	2	-2.4762
TCGA-ER-A2NE-06A-21D-A194-01	6	67858440	68228408	208	-0.6846
TCGA-ER-A2NE-06A-21D-A194-01	6	68230196	69612681	760	0.8144
TCGA-ER-A2NE-06A-21D-A194-01	6	69613649	69931823	175	1.2118
TCGA-ER-A2NE-06A-21D-A194-01	6	69941282	87169992	9535	-0.6592
TCGA-ER-A2NE-06A-21D-A194-01	6	87173047	87195128	14	-3.9223
TCGA-ER-A2NE-06A-21D-A194-01	6	87199927	164354024	45768	-0.6758
TCGA-ER-A2NE-06A-21D-A194-01	6	164354268	164389128	41	0.2783
TCGA-ER-A2NE-06A-21D-A194-01	6	164390919	170903919	2832	-0.7013
TCGA-ER-A2NE-06A-21D-A194-01	7	705284	38691151	21969	0.3131
TCGA-ER-A2NE-06A-21D-A194-01	7	38694695	38712194	8	-0.9341
TCGA-ER-A2NE-06A-21D-A194-01	7	38713154	137448815	48804	0.3085
TCGA-ER-A2NE-06A-21D-A194-01	7	137452566	137454019	5	-0.8202
TCGA-ER-A2NE-06A-21D-A194-01	7	137456458	158385118	10495	0.3053
TCGA-ER-A2NE-06A-21D-A194-01	8	617667	873110	146	1.182
TCGA-ER-A2NE-06A-21D-A194-01	8	873537	3796102	1456	-0.7253
TCGA-ER-A2NE-06A-21D-A194-01	8	3796121	3796585	3	-3.401
TCGA-ER-A2NE-06A-21D-A194-01	8	3796650	6825412	1480	-0.7259
TCGA-ER-A2NE-06A-21D-A194-01	8	8256586	8912705	565	0.2938
TCGA-ER-A2NE-06A-21D-A194-01	8	9010042	16798009	4412	-0.7087
TCGA-ER-A2NE-06A-21D-A194-01	8	16830093	16888193	59	0.3048
TCGA-ER-A2NE-06A-21D-A194-01	8	16929783	17094654	124	-0.6909
TCGA-ER-A2NE-06A-21D-A194-01	8	17100268	17250847	137	0.3356
TCGA-ER-A2NE-06A-21D-A194-01	8	17250981	17665595	363	0.8615
TCGA-ER-A2NE-06A-21D-A194-01	8	17671079	17798848	139	1.1905
TCGA-ER-A2NE-06A-21D-A194-01	8	17800896	17809413	6	-0.6466
TCGA-ER-A2NE-06A-21D-A194-01	8	17815273	17824293	7	1.1872
TCGA-ER-A2NE-06A-21D-A194-01	8	17826904	37492872	12773	-0.6893
TCGA-ER-A2NE-06A-21D-A194-01	8	37497305	37614407	47	1.1557
TCGA-ER-A2NE-06A-21D-A194-01	8	37645346	38207123	210	-0.6302
TCGA-ER-A2NE-06A-21D-A194-01	8	38236890	39207400	458	0.2934
TCGA-ER-A2NE-06A-21D-A194-01	8	39397015	42933372	2226	-0.6925
TCGA-ER-A2NE-06A-21D-A194-01	8	47460945	86350315	22030	0.2768
TCGA-ER-A2NE-06A-21D-A194-01	8	86352388	100653264	8049	0.8387
TCGA-ER-A2NE-06A-21D-A194-01	8	100653857	145232496	26666	0.2906
TCGA-ER-A2NE-06A-21D-A194-01	9	789932	7580951	4020	-0.6824
TCGA-ER-A2NE-06A-21D-A194-01	9	7582441	7586590	3	-2.842
TCGA-ER-A2NE-06A-21D-A194-01	9	7588816	8224018	394	-0.6734
TCGA-ER-A2NE-06A-21D-A194-01	9	8224409	8224530	2	-3
TCGA-ER-A2NE-06A-21D-A194-01	9	8225337	8260602	42	-0.7607
TCGA-ER-A2NE-06A-21D-A194-01	9	8260927	8262271	3	-3.4489
TCGA-ER-A2NE-06A-21D-A194-01	9	8262469	20457812	7897	-0.6585
TCGA-ER-A2NE-06A-21D-A194-01	9	20460790	23322375	1896	-3.9645
TCGA-ER-A2NE-06A-21D-A194-01	9	23326889	23769754	337	-4.6771
TCGA-ER-A2NE-06A-21D-A194-01	9	23771107	25129606	821	-3.9041
TCGA-ER-A2NE-06A-21D-A194-01	9	25142242	25158734	13	0.2593
TCGA-ER-A2NE-06A-21D-A194-01	9	25163081	38747688	7766	-0.609
TCGA-ER-A2NE-06A-21D-A194-01	9	71039044	90327551	13518	0.2985
TCGA-ER-A2NE-06A-21D-A194-01	9	90328478	90328774	2	1.2388
TCGA-ER-A2NE-06A-21D-A194-01	9	90329140	109517535	11714	0.2856
TCGA-ER-A2NE-06A-21D-A194-01	9	109522849	114343376	3737	-0.6736
TCGA-ER-A2NE-06A-21D-A194-01	9	114346052	120259077	4015	0.2892
TCGA-ER-A2NE-06A-21D-A194-01	9	120260452	120261120	3	-0.812
TCGA-ER-A2NE-06A-21D-A194-01	9	120263714	130338277	6554	0.2618
TCGA-ER-A2NE-06A-21D-A194-01	9	130345387	130372487	16	1.2062
TCGA-ER-A2NE-06A-21D-A194-01	9	130372797	135789798	3006	0.7278
TCGA-ER-A2NE-06A-21D-A194-01	9	135789807	135790148	5	0.0319
TCGA-ER-A2NE-06A-21D-A194-01	9	135790163	140938752	2074	0.7518
TCGA-ER-A2NE-06A-21D-A194-01	10	415240	778318	112	-4.8307
TCGA-ER-A2NE-06A-21D-A194-01	10	778462	135225087	80200	-0.6812
TCGA-ER-A2NE-06A-21D-A194-01	11	456120	58898858	32111	0.2931
TCGA-ER-A2NE-06A-21D-A194-01	11	58901552	89151051	15772	-0.6798
TCGA-ER-A2NE-06A-21D-A194-01	11	89154354	89154721	2	-2.4016
TCGA-ER-A2NE-06A-21D-A194-01	11	89154824	94854848	3146	-0.6646
TCGA-ER-A2NE-06A-21D-A194-01	11	94858419	94880247	27	0.3392
TCGA-ER-A2NE-06A-21D-A194-01	11	94881502	95282864	298	-0.7018
TCGA-ER-A2NE-06A-21D-A194-01	11	95282879	95962690	524	0.3199
TCGA-ER-A2NE-06A-21D-A194-01	11	95967741	106569583	6583	-0.6573
TCGA-ER-A2NE-06A-21D-A194-01	11	106571605	106589916	11	-4.1108
TCGA-ER-A2NE-06A-21D-A194-01	11	106594149	134140152	18453	-0.6781
TCGA-ER-A2NE-06A-21D-A194-01	12	889902	3304235	1065	0.2893
TCGA-ER-A2NE-06A-21D-A194-01	12	3310773	4228655	618	-0.7189
TCGA-ER-A2NE-06A-21D-A194-01	12	4232479	15536796	6560	0.2594
TCGA-ER-A2NE-06A-21D-A194-01	12	15537797	17434118	1110	-0.6652
TCGA-ER-A2NE-06A-21D-A194-01	12	17437940	18800616	808	0.2599
TCGA-ER-A2NE-06A-21D-A194-01	12	18802064	18802807	5	-0.6328
TCGA-ER-A2NE-06A-21D-A194-01	12	18806348	26752565	5139	0.2898
TCGA-ER-A2NE-06A-21D-A194-01	12	26755546	26756593	3	-0.7588
TCGA-ER-A2NE-06A-21D-A194-01	12	26756606	32452817	3569	0.2964
TCGA-ER-A2NE-06A-21D-A194-01	12	32453966	32463886	15	-0.7577
TCGA-ER-A2NE-06A-21D-A194-01	12	32475422	39372011	715	0.2666
TCGA-ER-A2NE-06A-21D-A194-01	12	39375268	40127678	358	-0.5136
TCGA-ER-A2NE-06A-21D-A194-01	12	40130456	40383940	195	0.2866
TCGA-ER-A2NE-06A-21D-A194-01	12	40387120	40387466	4	-0.7496
TCGA-ER-A2NE-06A-21D-A194-01	12	40388999	40562906	122	0.3099
TCGA-ER-A2NE-06A-21D-A194-01	12	40621085	41769098	764	-0.6667
TCGA-ER-A2NE-06A-21D-A194-01	12	41770871	41801555	30	0.3143
TCGA-ER-A2NE-06A-21D-A194-01	12	41801565	41808798	9	-0.1974
TCGA-ER-A2NE-06A-21D-A194-01	12	41808814	42120522	250	0.3435
TCGA-ER-A2NE-06A-21D-A194-01	12	42152648	42564141	276	-0.6881
TCGA-ER-A2NE-06A-21D-A194-01	12	42565340	42597978	25	0.2611
TCGA-ER-A2NE-06A-21D-A194-01	12	42603900	47374502	2380	-0.6636
TCGA-ER-A2NE-06A-21D-A194-01	12	47377732	48944732	924	0.2163
TCGA-ER-A2NE-06A-21D-A194-01	12	48946464	49025484	35	-0.5636
TCGA-ER-A2NE-06A-21D-A194-01	12	49029045	49097657	63	0.2385
TCGA-ER-A2NE-06A-21D-A194-01	12	49097940	49851878	280	0.7122
TCGA-ER-A2NE-06A-21D-A194-01	12	49852840	51006182	520	0.22
TCGA-ER-A2NE-06A-21D-A194-01	12	51015509	51365312	202	-0.6948
TCGA-ER-A2NE-06A-21D-A194-01	12	51375541	51999860	327	0.2147
TCGA-ER-A2NE-06A-21D-A194-01	12	52005246	54247837	1239	-0.6758
TCGA-ER-A2NE-06A-21D-A194-01	12	54251464	54352645	77	0.2601
TCGA-ER-A2NE-06A-21D-A194-01	12	54355893	54508761	60	-0.5483
TCGA-ER-A2NE-06A-21D-A194-01	12	54512001	54754006	94	0.2267
TCGA-ER-A2NE-06A-21D-A194-01	12	54754218	55214279	264	-0.6988
TCGA-ER-A2NE-06A-21D-A194-01	12	55216415	55796834	361	0.2172
TCGA-ER-A2NE-06A-21D-A194-01	12	55797805	55870924	53	0.735
TCGA-ER-A2NE-06A-21D-A194-01	12	55891377	55897819	14	0.3183
TCGA-ER-A2NE-06A-21D-A194-01	12	55907675	56015919	60	-0.7342
TCGA-ER-A2NE-06A-21D-A194-01	12	56022983	56044859	24	0.2376
TCGA-ER-A2NE-06A-21D-A194-01	12	56054853	56188264	72	0.7827
TCGA-ER-A2NE-06A-21D-A194-01	12	56192653	56264257	22	0.1716
TCGA-ER-A2NE-06A-21D-A194-01	12	56266450	56315050	18	0.6686
TCGA-ER-A2NE-06A-21D-A194-01	12	56324546	56380024	20	0.1546
TCGA-ER-A2NE-06A-21D-A194-01	12	56384687	56426577	15	0.7157
TCGA-ER-A2NE-06A-21D-A194-01	12	56432976	56565392	87	0.2024
TCGA-ER-A2NE-06A-21D-A194-01	12	56566327	56570228	4	0.8345
TCGA-ER-A2NE-06A-21D-A194-01	12	56575188	57331741	391	0.2093
TCGA-ER-A2NE-06A-21D-A194-01	12	57381147	57721455	126	1.6143
TCGA-ER-A2NE-06A-21D-A194-01	12	57729889	58062334	161	0.7304
TCGA-ER-A2NE-06A-21D-A194-01	12	58065448	58183048	57	1.5966
TCGA-ER-A2NE-06A-21D-A194-01	12	58190722	58195062	4	0.6435
TCGA-ER-A2NE-06A-21D-A194-01	12	58200355	58208164	8	1.6317
TCGA-ER-A2NE-06A-21D-A194-01	12	58208653	58350631	77	0.8235
TCGA-ER-A2NE-06A-21D-A194-01	12	58357007	58435043	39	0.2706
TCGA-ER-A2NE-06A-21D-A194-01	12	58436988	58685598	171	0.8068
TCGA-ER-A2NE-06A-21D-A194-01	12	58691023	58810815	128	0.3041
TCGA-ER-A2NE-06A-21D-A194-01	12	58813930	59221974	297	0.7908
TCGA-ER-A2NE-06A-21D-A194-01	12	59221980	59222401	11	0.2143
TCGA-ER-A2NE-06A-21D-A194-01	12	59222677	61216650	1201	0.8563
TCGA-ER-A2NE-06A-21D-A194-01	12	61221080	61824063	344	0.2892
TCGA-ER-A2NE-06A-21D-A194-01	12	61828123	65253556	1962	-0.6379
TCGA-ER-A2NE-06A-21D-A194-01	12	65258960	67143374	1140	0.3135
TCGA-ER-A2NE-06A-21D-A194-01	12	67144510	67754673	486	0.8236
TCGA-ER-A2NE-06A-21D-A194-01	12	67763593	68003886	200	1.1725
TCGA-ER-A2NE-06A-21D-A194-01	12	68004728	69405013	1022	1.4156
TCGA-ER-A2NE-06A-21D-A194-01	12	69405695	71407997	1353	1.737
TCGA-ER-A2NE-06A-21D-A194-01	12	71408076	72641369	638	1.4493
TCGA-ER-A2NE-06A-21D-A194-01	12	72641784	72961592	198	1.8761
TCGA-ER-A2NE-06A-21D-A194-01	12	72975347	73161890	98	0.2349
TCGA-ER-A2NE-06A-21D-A194-01	12	73161986	74852148	789	0.777
TCGA-ER-A2NE-06A-21D-A194-01	12	74857292	124854903	30102	-0.6674
TCGA-ER-A2NE-06A-21D-A194-01	12	124855276	124855375	2	-4.1592
TCGA-ER-A2NE-06A-21D-A194-01	12	124855462	133161346	3793	-0.7095
TCGA-ER-A2NE-06A-21D-A194-01	13	19450806	30319414	6341	-0.6883
TCGA-ER-A2NE-06A-21D-A194-01	13	30323568	42651002	8261	0.3132
TCGA-ER-A2NE-06A-21D-A194-01	13	42656746	42656841	2	-1.5979
TCGA-ER-A2NE-06A-21D-A194-01	13	42657094	63943656	11139	0.2943
TCGA-ER-A2NE-06A-21D-A194-01	13	63945142	63945707	4	-0.6421
TCGA-ER-A2NE-06A-21D-A194-01	13	63945967	68436050	1816	0.2773
TCGA-ER-A2NE-06A-21D-A194-01	13	68449175	68734760	92	0.8012
TCGA-ER-A2NE-06A-21D-A194-01	13	68735552	88526989	11977	0.2918
TCGA-ER-A2NE-06A-21D-A194-01	13	88531999	88540974	6	-0.5611
